Date,Open,High,Low,Close,Adj Close,Volume,ma_3,ma_5,ma_20,ma_60,ma_120,Return_amazon(%),Return_Nasdaq(%),CCI,DPO,MFI,ADI,OBV,CMF,FI,"EOM, EMV",VPT,NVI,VMAP,ATR,BHB,BLB,KCH,KCL,KCM,DCH,DCL,DCM,UI,SMA,EMA,WMA,MACD,ADX,-VI,+VI,TRIX,MI,KST,Ichimoku,Parabolic SAR,STC,RSI,SRSI,TSI,UO,SR,WR,AO,KAMA,ROC,PPO,PVO
2022-12-22,85.5199966430664,85.68000030517578,82.25,83.79000091552734,83.79000091552734,81431300,85.25,85.70599975585938,90.23549957275391,100.54616661071778,113.92716681162516,-3.4343619255829294,-2.177999242230466,-145.3296025480033,-1.7755004882812528,26.826624604608767,-113855695.35926662,-308243900,-0.1594237306875504,-64079811.769668125,-9.498380047729762,-10558438.51373573,1006.3732624147938,88.64679224793178,3.463682936700868,97.21234275336812,83.2586563921397,93.24250055948893,87.47849985758464,90.36050020853678,97.2300033569336,82.25,89.25,8.293570707928568,88.29166603088379,87.9677511643763,86.6108885023329,-3.3427059923349844,20.618978733613538,1.1485061826224934,0.6719839328434818,-0.4638369632955151,23.174268492695752,-92.6441494841511,89.80999946594238,94.04216085297952,8.172797501455367,34.392090774832,0.03602601928433149,-24.032186471474297,37.935139859275466,11.000006539481026,-88.99999346051898,-5.978029408174407,89.99674919952275,-5.05382332518148,-3.660813992638407,-0.690774486501743
2022-12-23,83.25,85.77999877929688,82.93000030517578,85.25,85.25,57433700,85.26999918619792,85.18399963378906,89.82749938964844,100.05366655985515,113.68483346303304,1.7424502548275989,0.20752181276857407,-117.14643657138876,0.5224990844726562,32.29239344911342,-77783263.56127168,-250810200,-0.12276120087642522,-42946531.6000188,1.9352708695525531,-9557684.861728812,1023.9088158902572,88.22404818681476,3.419848332230884,96.96654905501327,82.6884497242836,92.86783370971679,86.95483322143555,89.91133346557618,97.2300033569336,82.25,89.25,8.2807971300818,88.02416610717773,87.54963560062609,86.0697774251302,-3.3118988037361987,21.165226189738792,1.1198639698495945,0.7527810493061665,-0.46883274907989086,23.238650594844053,-91.81844754775548,89.4950008392334,92.39125833356239,4.0863987507276835,38.02781669544223,0.3564708434106919,-24.034993914174986,41.96620657013733,21.428571428571427,-78.57142857142857,-6.541941384708181,89.80974990144153,-3.6287577636162403,-3.644995459791832,-3.014848269832405
2022-12-27,84.97000122070312,85.3499984741211,83.0,83.04000091552734,83.04000091552734,57284000,84.02666727701823,84.80800018310546,89.2819995880127,99.5543332417806,113.40741678873698,-2.5923742926365456,-1.3777081992805584,-125.390575369403,-0.1920032501220703,32.943421397149905,-133117124.04390424,-308094200,-0.1284690301652477,-54896682.45072064,-0.738426860038435,-11042700.55152273,997.3652669670789,87.93204047741972,3.343430485223042,96.73792205765551,81.82607711836988,92.2970002492269,86.44600003560384,89.37150014241536,97.2300033569336,82.25,89.25,8.370798261103356,87.4149996439616,86.85584564907244,85.20444437662762,-3.4263159042650386,21.67245597042653,1.0621824060747354,0.8173833496791015,-0.4766310279212616,23.285371381088797,-92.0798085510186,88.79750061035156,90.97148216686365,2.0431993753638418,34.87716557525826,0.07877943703498336,-24.98327308530505,41.380936446113715,5.642863682338169,-94.35713631766183,-6.732853227503156,89.1354282197529,-8.090755597176406,-3.7951194846401832,-4.906817684432415
2022-12-28,82.80000305175781,83.4800033569336,81.69000244140625,81.81999969482422,81.81999969482422,58228600,83.37000020345052,84.13399963378906,88.75199966430664,98.98666661580404,113.12641677856445,-1.469172937442731,-1.3516595627798833,-139.6405286053768,1.7980033874511747,33.37673009339021,-182888121.58715522,-366322800,-0.14698607203142364,-57202722.540593974,-4.88779551716741,-11898179.384574508,997.3652669670789,87.58588077976576,3.2324712302447773,96.72909573112275,80.77490359749052,91.71666692097982,85.98366673787436,88.85016682942708,97.2300033569336,81.69000244140625,87.57500076293945,8.63556490590594,86.80916659037273,86.08110011764963,84.30511101616753,-3.5742346313535336,22.462754110364944,1.0799719587490153,0.7938556523285671,-0.48772956461257366,23.252388710657776,-93.80534203098888,87.6450023651123,89.75047466350274,1.0215996876819209,33.239927463392306,0.0,-26.26416799218527,38.86131506764705,0.8928384286798211,-99.10716157132018,-7.092499968584846,87.7440596685418,-8.160283917280198,-3.986639101130872,-6.305446931203298
2022-12-29,82.87000274658203,84.55000305175781,82.55000305175781,84.18000030517578,84.18000030517578,54995900,83.01333363850911,83.61600036621094,88.13399963378906,98.37150001525879,112.89666678110758,2.884381103830358,2.5926983731464404,-98.28482401715584,4.355998229980472,31.95476751617585,-148240855.63790596,-311326900,-0.19755529650871667,-30489425.382390052,3.50935307027575,-10311888.03709307,1026.1330822636446,87.24055359433761,3.1965806678654074,95.49310341336101,80.7748958542171,91.0106669108073,85.57866694132488,88.29466692606609,97.2300033569336,81.69000244140625,85.83000183105469,8.797871763226995,86.27833302815755,85.78862322342287,84.09466671413844,-3.461131196407891,22.703896756455013,1.060863466207931,0.7862705428101987,-0.4948766935098003,23.252996586465365,-93.20035235750284,87.4900016784668,88.4607991079673,1.1074174606943115,39.18700484883136,0.49192947441626983,-25.589913005573827,45.840268049766046,17.101636547321117,-82.89836345267888,-7.5051760729621435,87.41837481629958,-7.034790206402287,-3.8780288180141462,-7.754097600053278
2022-12-30,83.12000274658203,84.05000305175781,82.47000122070312,84.0,84.0,62401200,83.33333333333333,83.65800018310547,87.55899963378906,97.75566673278809,112.68650010426839,-0.21382787422574712,-0.11079667356473921,-93.7022835032741,4.021002197265631,32.23800779430806,-89789335.15348825,-373728100,-0.13586525788564086,-27738398.19109647,-0.7342839200860543,-10445319.196544426,1026.1330822636446,86.88469455765387,3.0903962690516393,94.29697460806287,80.82102465951525,90.35533345540365,84.99633382161458,87.6758336385091,96.25,81.69000244140625,85.52000045776367,8.897608757592904,85.57083320617676,85.51345041981935,83.94311116536458,-3.3474333022461735,22.949887923938824,1.0575743992165376,0.7647476160386546,-0.4985564734849978,23.280965068379814,-91.86539825094668,87.06000137329102,87.37747164131754,7.624746201009706,38.90235660422939,0.4683839826923174,-25.124347463322472,49.6735707987801,15.865370507774019,-84.13462949222598,-7.295881563074445,87.23085173392117,-9.179368645109742,-3.7670493045242517,-8.008346278529825
2023-01-03,85.45999908447266,86.95999908447266,84.20999908447266,85.81999969482422,85.81999969482422,76706000,84.66666666666667,83.77200012207031,87.14349975585938,97.18100001017253,112.48166675567627,2.1666663033621747,-0.7595676525395945,-38.4563996634621,1.3064971923828068,32.97947358879006,-76679548.37703228,-297022100,-0.09945937079648873,-3832213.2221989,8.335386550812213,-8783356.141887436,1026.1330822636446,86.63526013062918,3.0810821844388547,93.19981615890606,81.0871833528127,89.97583338419597,84.49983393351236,87.23783365885416,96.25,81.69000244140625,84.65999984741211,8.951668409949598,85.09083302815755,85.56061184674317,84.24133334689671,-3.075021206637814,21.913930445423862,0.9981233438769217,0.8198451284433848,-0.49501905492773657,23.420875061156167,-88.6976662468468,86.96000289916992,87.37747164131754,35.8437673858319,43.38066464577814,0.8388200100672313,-23.414483959357444,48.3900085884537,28.36537050777402,-71.63462949222598,-6.657528596765857,87.20449141238255,-6.289585085242113,-3.469283290147966,-6.483555843339743
2023-01-04,86.55000305175781,86.9800033569336,83.36000061035156,85.13999938964844,85.13999938964844,68885100,84.98666636149089,84.19199981689454,86.84999961853028,96.69066670735677,112.26925010681153,-0.7923564525679994,0.6910506579939524,-45.196989789734424,1.0100009918212862,23.779493737348204,-77821388.22204188,-365907200,-0.0578069034733555,-9976452.622179657,-2.1808644319721724,-9329171.676595354,1018.0024505743937,85.91295658356515,3.1195765103062243,92.6935630573373,81.00643617972325,89.65466702779135,84.1406670888265,86.89766705830891,96.25,81.69000244140625,84.46000289916992,9.077855013289486,84.81499989827473,85.49590223795936,84.38355543348524,-2.8807949884784705,21.228424564537203,1.1374628226959862,0.7240869766275355,-0.48725568666285934,23.617714837687764,-85.50514424855953,86.96000289916992,87.37747164131754,67.92188369291596,42.13791117941035,0.8434933619502805,-22.33373662730357,50.93847280183504,29.311792117413628,-70.68820788258637,-6.0604398166432105,87.19334114268065,-3.74222461593825,-3.2596771308361165,-6.103548706464368
2023-01-05,85.33000183105469,85.41999816894531,83.06999969482422,83.12000274658203,83.12000274658203,67930800,84.69333394368489,84.45200042724609,86.59349975585937,96.18150011698405,112.01566677093506,-2.372558911847966,-1.4678559857027706,-72.24514231242684,-1.6735015869140568,23.980130272706518,-142861337.57191965,-433838000,-0.062422140744567214,-28154100.527699053,-3.1999560732218884,-10940869.925884973,993.8497427104603,85.38929678009768,3.064606650578715,92.616342943631,80.57065656808774,89.35550028483073,83.92050043741861,86.63800036112467,96.25,81.69000244140625,84.46000289916992,9.116783293363424,84.42000007629395,85.13037923928593,84.12288937038845,-2.8569332108662735,20.68767711297267,1.110488730033775,0.7245416972337806,-0.4803436521069294,23.7642274378917,-85.351649870248,86.89750289916992,87.37747164131754,83.96094184645798,38.60033292641907,0.5286011624813267,-22.39825896972159,43.3646631005729,17.270537632823356,-82.72946236717664,-5.248440619076007,87.11348894602567,-5.3949440369239765,-3.246983151672945,-5.846654036825007
2023-01-06,83.02999877929688,86.4000015258789,81.43000030517578,86.08000183105469,86.08000183105469,83303400,84.78000132242839,84.83200073242188,86.47449989318848,95.74600016276041,111.78500010172526,3.5611152390083056,2.562286746180975,-48.145559021932506,-1.2844974517822294,32.13982139464247,-70285123.09725782,-350534600,-0.004539693482865258,11093340.652466446,-1.9688158516050924,-7974339.853872929,993.8497427104603,85.06221036609881,3.2007062627304586,92.43889158641566,80.5101081999613,89.28483390808105,83.59383354187011,86.43933372497558,96.25,81.43000030517578,84.20500183105469,8.85397905343723,84.5166670481364,85.27647502263497,84.53533409966361,-2.569555159435936,20.711078858008182,1.0368708527988422,0.7894868290279705,-0.4671142225367957,23.932075817141882,-83.75641183718191,86.76750183105469,86.9800033569336,91.98047092322899,45.78312283072532,1.0,-20.264557942656957,55.99366318823919,58.71215405215347,-41.28784594784653,-4.790146973553817,87.10553278463794,1.3659958633084153,-2.9250669086699084,-3.8429670165512917
2023-01-09,87.45999908447266,89.4800033569336,87.08000183105469,87.36000061035156,87.36000061035156,65266100,85.52000172932942,85.50400085449219,86.325,95.32033348083496,111.52791678110758,1.486987397850048,0.627860067395658,45.20936856291299,0.4449966430664034,42.0938087980038,-120322542.50483571,-285268500,-0.07086708098418978,21442938.892038062,16.051228262121224,-7003841.171804719,1008.6281631381299,84.81361222362175,3.2149416386696332,92.03792323174758,80.61207676825242,89.16966730753582,83.53666712443035,86.35316721598308,96.25,81.43000030517578,85.45500183105469,8.52165936069686,84.69750022888184,85.59701742074522,85.15288967556424,-2.2130105708279615,19.46209281100618,0.9545452511491637,0.9252199976656885,-0.4465168691374941,24.07684207078621,-78.95128561276296,87.39250183105469,86.9800033569336,95.9902354616145,48.58420815462936,1.0,-17.629144935170928,56.349148948434355,73.66457213803038,-26.335427861969617,-3.5737940171185727,87.11543795102415,2.547245107121389,-2.5202253335351816,-4.251110929002497
2023-01-10,87.56999969482422,90.19000244140625,87.29000091552734,89.87000274658203,89.87000274658203,67756600,87.77000172932942,86.31400146484376,86.36400032043457,94.9426668802897,111.25375016530354,2.8731709234134817,1.005857547572253,77.86137417290198,-2.5739994049072266,50.27765516193131,-67519101.06619574,-217511900,-0.014804253083207942,42675263.44227739,1.9688090117768644,-5057078.241911139,1008.6281631381299,85.04738475055198,3.1924459163274386,92.16191164235131,80.56608899851783,89.22000058492026,83.46400082906088,86.34200070699055,96.25,81.43000030517578,85.81000137329102,7.891156998104685,84.95583407084148,86.25439977856627,86.22555677625868,-1.7082189356001578,18.101175042760755,0.8996786492333656,0.9901162865228739,-0.4155008697550068,24.269447882782423,-73.33125032046172,87.32500076293945,86.9800033569336,97.99511773080725,53.64205037311918,1.0,-13.741973689204709,58.61209023413839,96.34703633803086,-3.652963661969132,-2.781175882676081,87.25598249198892,3.5726705352631125,-1.9419828110745507,-4.249973357711452
2023-01-11,90.93000030517578,95.26000213623047,90.93000030517578,95.08999633789062,95.08999633789062,103126200,90.77333323160808,88.30400085449219,86.59099998474122,94.7458334604899,111.00758349100748,5.8083825879343465,1.7597184406860311,182.45434335106822,-1.3409999847412166,59.931331411571904,27509156.879824117,-114385700,0.008177905212328513,113481383.39281037,18.28551424577423,932886.0024872106,1008.6281631381299,85.95402644365439,3.3494140215646526,93.30916475143394,79.8728352180485,89.50566724141439,83.58766721089681,86.5466672261556,96.25,81.43000030517578,88.34500122070312,7.344752896849658,85.8975003560384,87.61372232615463,88.19044477674697,-0.8768502860654479,18.353191764289296,0.7767323784277566,1.0541534681181306,-0.3665760804212938,24.4846888459342,-59.81641742825094,88.59250068664551,86.9800033569336,98.99755886540363,62.011571953754355,1.0,-7.20035218306924,63.44516507807629,98.77074637865844,-1.2292536213415597,-1.2047055861529117,88.65660729155468,13.486090582282415,-0.9908968381388454,-0.3127864015944036
2023-01-12,96.93000030517578,97.19000244140625,93.5,95.2699966430664,95.2699966430664,85254800,93.40999857584636,90.73399963378907,86.72999992370606,94.43716672261556,110.78133347829183,0.18929468094222024,0.6351242581983385,207.6515559526774,-3.6899990081787166,61.33386102252294,24043305.3704869,-29130900,0.02671533812704933,99462027.19636606,9.738461052238774,1094268.8041351386,1010.5374426014356,86.73368517940335,3.3737417658390525,94.02121486389198,79.43878498352014,89.51533393859863,83.80133399963378,86.65833396911621,97.19000244140625,81.43000030517578,89.31000137329102,7.04120103015384,86.73250007629395,88.7916106826026,89.89644402398005,-0.2011414874579458,19.036903791635673,0.7563563242413156,1.0899846788004899,-0.3063870324244106,24.671185879273438,-46.45740743581961,89.31000137329102,86.9800033569336,99.49877943270181,62.26456797759598,1.0,-2.0459529916647146,61.8215541278631,87.81722374309857,-12.18277625690143,0.9201477948356995,90.21940681330081,11.753661751397544,-0.22602007753797165,0.7774121877177661
2023-01-13,94.18000030517578,98.37000274658203,94.12000274658203,98.12000274658203,98.12000274658203,85549400,96.15999857584636,93.14199981689453,87.05699996948242,94.1331667582194,110.58950017293294,2.9915043601747016,0.7095704033847516,212.53874859792361,-5.2370002746582,69.8026442586914,99528070.07636926,56418500,0.07817486611780187,120084067.90432799,4.471108488178002,3653482.835238435,1010.5374426014356,87.83753748961655,3.4363316397076917,95.65793179952308,78.45606813944175,89.81000086466472,84.03000055948893,86.92000071207681,98.37000274658203,81.43000030517578,89.9000015258789,6.577116413638475,87.98916689554851,90.22674792321482,91.926000128852,0.5579031178563838,19.930406908885637,0.7184161610100666,1.19439511094353,-0.23425753419326067,24.896686361371124,-33.03856975275637,89.9000015258789,86.9800033569336,99.7493897163509,66.11275258718788,1.0,3.664662286029833,67.6972468061121,98.52420328235061,-1.4757967176493902,3.3114422517664366,92.1210390568409,18.159924933520724,0.6221816719813977,1.6361303726398202
2023-01-17,98.68000030517578,98.88999938964844,95.7300033569336,96.05000305175781,96.05000305175781,72755000,96.48000081380208,94.88000030517578,87.4370002746582,93.8161668141683,110.43316688537598,-2.109661268732821,0.14396574368051862,174.18009105152586,-3.256999969482422,70.54056321417146,41508264.39680906,-16336500,0.0525329853491448,81414511.37557599,4.625649694518793,2118598.779171871,989.2185255688299,88.67115822003758,3.416593382065346,96.88078977825622,77.99321077106019,90.25600077311198,84.41000086466472,87.33300081888835,98.88999938964844,81.43000030517578,90.15999984741211,6.26095353482766,89.1750005086263,91.12263332760605,93.22777845594618,0.9811101336254353,20.873945729248927,0.7110667500332849,1.213607353340198,-0.16115744671956928,25.052223891562726,-19.697557347804352,90.15999984741211,86.9800033569336,99.87469485817545,61.22879942384241,0.8514288581844419,6.851275997864093,65.68608153299856,83.73426983500669,-16.26573016499331,5.012736084881951,92.75154111548238,17.391839904680122,1.0884108664484504,0.9702575978098916
2023-01-18,97.25,99.31999969482422,95.37999725341797,95.45999908447266,95.45999908447266,79570400,96.5433349609375,95.99799957275391,87.81700019836425,93.48633346557617,110.22058353424072,-0.6142675153973931,-1.2446977232457357,141.18942452743403,-3.817000198364255,68.32990665950346,-34830778.36805083,-95906900,0.016020974048249922,63077173.79642703,0.19804936875984003,1629823.6601001038,989.2185255688299,89.56255450224133,3.453979743446839,97.88901472098378,77.74498567574473,90.75900103251139,84.78100039164225,87.77000071207682,99.31999969482422,81.43000030517578,90.375,5.680476112640778,90.11500040690105,91.78992036712398,94.18422258165147,1.254435996069887,21.847110362768575,0.7025179765338361,1.197396465503697,-0.09152050212439947,25.26698928688779,-6.4519058318482925,90.375,86.9800033569336,99.93734742908772,59.871194183597225,0.8101301491403428,8.984387567865392,56.81389039163446,78.42369624347194,-21.57630375652806,6.663117868760054,93.08260863030101,13.399855949636208,1.3855738496175252,1.1399808591203515
